date,operatingCashFlow,symbol,enterpriseValueMultiple,debtEquityRatio,operatingCashFlow_3y_percentile,enterpriseValueMultiple_3y_percentile,debtEquityRatio_3y_percentile,operatingCashFlow_ticker_decile,enterpriseValueMultiple_ticker_decile,debtEquityRatio_ticker_decile,sector,operatingCashFlow_sector_decile,enterpriseValueMultiple_sector_decile,debtEquityRatio_sector_decile,SP500,NQ,SP500_decile,NQ_decile,Total_Returns,operatingCashFlow_custom,enterpriseValueMultiple_custom,debtEquityRatio_custom,Total_Returns_custom,grades
2019-12-31,89440000.0,ABMD,74.054,0.143,1,4,1,7.0,4.0,10.0,Healthcare,6.0,4.0,9.0,True,False,9.0,,-0.0410365956489964,2.0,4.0,1.0,2.0,1
2020-03-31,86593000.0,ABMD,140.0315,0.1417,1,3,1,7.0,2.0,10.0,Healthcare,6.0,2.0,9.0,True,False,9.0,,-0.1490708716806378,2.0,5.0,1.0,1.0,1
2020-06-30,31759000.0,ABMD,160.1326,0.134,4,2,1,8.0,1.0,10.0,Healthcare,6.0,2.0,9.0,True,False,9.0,,0.6640947919537064,2.0,5.0,1.0,5.0,3
2020-09-30,77209000.0,ABMD,156.4714,0.1231,2,3,3,7.0,1.0,10.0,Healthcare,6.0,2.0,10.0,True,False,9.0,,0.1469614174532207,2.0,5.0,1.0,4.0,2
2020-12-31,79135000.0,ABMD,166.6089,0.1324,2,2,2,7.0,1.0,10.0,Healthcare,6.0,2.0,9.0,True,False,9.0,,0.170143651194687,2.0,5.0,1.0,4.0,2
2021-03-31,86475000.0,ABMD,176.6502,0.1239,1,2,2,7.0,1.0,10.0,Healthcare,6.0,1.0,10.0,True,False,9.0,,-0.0168723010487352,2.0,5.0,1.0,2.0,1
2021-06-30,55359000.0,ABMD,-5716.9718,0.1154,4,4,3,7.0,10.0,10.0,Healthcare,6.0,10.0,10.0,True,False,9.0,,-0.020769930662316,2.0,1.0,1.0,2.0,1
2021-09-30,60572000.0,ABMD,195.9773,0.1051,4,1,4,7.0,1.0,10.0,Healthcare,6.0,1.0,10.0,True,False,9.0,,0.0429656210951266,2.0,5.0,1.0,3.0,2
2021-12-31,90487000.0,ABMD,250.0016,0.1116,1,1,4,7.0,1.0,10.0,Healthcare,6.0,1.0,10.0,True,False,9.0,,0.1033730646350455,2.0,5.0,1.0,4.0,2
2022-03-31,78972000.0,ABMD,176.8383,0.1131,2,1,4,7.0,1.0,10.0,Healthcare,6.0,1.0,10.0,True,False,9.0,,-0.077762619372442,2.0,5.0,1.0,2.0,1
2019-03-31,712000000.0,ABT,100.6213,1.1797,4,1,2,3.0,2.0,6.0,Healthcare,3.0,3.0,5.0,True,False,4.0,,,4.0,5.0,3.0,,
2019-06-30,1060000000.0,ABT,81.833,1.153,4,2,3,2.0,3.0,6.0,Healthcare,2.0,3.0,5.0,True,False,3.0,,,5.0,4.0,3.0,,
2019-09-30,1948000000.0,ABT,80.5201,1.1478,3,2,3,2.0,3.0,6.0,Healthcare,2.0,3.0,5.0,True,False,2.0,,-0.0097052905669309,5.0,4.0,3.0,2.0,4
2019-12-31,2416000000.0,ABT,77.4861,1.1769,2,3,2,1.0,3.0,6.0,Healthcare,1.0,4.0,5.0,True,False,2.0,,0.0381259710768495,5.0,4.0,3.0,3.0,4
2020-03-31,715000000.0,ABT,95.3547,1.2029,4,1,1,3.0,2.0,6.0,Healthcare,3.0,3.0,4.0,True,False,4.0,,-0.0915265945199171,4.0,5.0,3.0,2.0,4
2020-06-30,1322000000.0,ABT,119.0542,1.242,3,1,1,2.0,2.0,6.0,Healthcare,2.0,2.0,4.0,True,False,3.0,,0.1586617665695097,5.0,5.0,3.0,4.0,5
2020-09-30,2066000000.0,ABT,87.4764,1.1931,2,2,1,1.0,3.0,6.0,Healthcare,2.0,3.0,4.0,True,False,2.0,,0.1903095264136496,5.0,4.0,3.0,5.0,5
2020-12-31,3798000000.0,ABT,60.9143,1.2062,1,4,1,1.0,5.0,6.0,Healthcare,1.0,4.0,4.0,True,False,1.0,,0.0060645042727188,5.0,3.0,3.0,3.0,4
2021-03-31,2637000000.0,ABT,71.7622,1.1619,1,3,2,1.0,4.0,6.0,Healthcare,1.0,4.0,5.0,True,False,1.0,,0.0945291807471002,5.0,4.0,3.0,4.0,5
2021-06-30,2128000000.0,ABT,91.4116,1.1609,2,1,3,1.0,3.0,6.0,Healthcare,2.0,3.0,5.0,True,False,2.0,,-0.0326268357810413,5.0,4.0,3.0,2.0,4
2021-09-30,2701000000.0,ABT,62.765,1.1376,1,4,4,1.0,5.0,6.0,Healthcare,1.0,4.0,5.0,True,False,1.0,,0.0189769688605191,5.0,3.0,3.0,3.0,4
2021-12-31,3067000000.0,ABT,77.0679,1.0941,1,3,4,1.0,3.0,6.0,Healthcare,1.0,4.0,5.0,True,False,1.0,,0.1913993058494879,5.0,4.0,3.0,5.0,5
2022-03-31,2065000000.0,ABT,56.5683,1.0842,3,4,4,1.0,5.0,6.0,Healthcare,2.0,5.0,5.0,True,False,2.0,,-0.1590166264032969,5.0,3.0,3.0,1.0,2
2019-03-31,-64175000.0,ACAD,-45.0599,0.1978,4,1,3,10.0,9.0,10.0,Healthcare,10.0,8.0,9.0,False,False,,,,1.0,1.0,1.0,,
2019-06-30,-38397000.0,ACAD,-70.8026,0.1851,3,1,3,10.0,10.0,10.0,Healthcare,9.0,9.0,9.0,False,False,,,,1.0,1.0,1.0,,
2019-09-30,-18851000.0,ACAD,-117.0824,0.1107,1,3,4,9.0,10.0,10.0,Healthcare,8.0,9.0,10.0,False,False,,,0.3369242199108469,1.0,1.0,1.0,5.0,1
2019-12-31,-29707000.0,ACAD,-131.9396,0.1202,2,4,4,10.0,10.0,10.0,Healthcare,9.0,10.0,10.0,False,False,,,0.1886635176437899,1.0,1.0,1.0,5.0,1
2020-03-31,-49002000.0,ACAD,-75.8592,0.1709,3,2,3,10.0,10.0,10.0,Healthcare,10.0,9.0,9.0,False,False,,,-0.0123889668069191,1.0,1.0,1.0,2.0,1
2020-06-30,-36883000.0,ACAD,-185.8452,0.1458,3,4,4,10.0,10.0,10.0,Healthcare,9.0,10.0,9.0,False,False,,,0.1472189349112425,1.0,1.0,1.0,4.0,1
2020-09-30,-22793000.0,ACAD,-73.811,0.215,1,2,2,9.0,10.0,10.0,Healthcare,9.0,9.0,9.0,False,False,,,-0.1489581184237672,1.0,1.0,1.0,1.0,1
2020-12-31,-27488000.0,ACAD,-126.8297,0.2482,2,3,2,9.0,10.0,9.0,Healthcare,9.0,10.0,9.0,False,False,,,0.296,1.0,1.0,1.0,5.0,1
2021-03-31,-60149000.0,ACAD,-59.5491,0.2984,4,1,1,10.0,10.0,9.0,Healthcare,10.0,9.0,8.0,False,False,,,-0.5173961840628507,1.0,1.0,1.0,1.0,1
2021-06-30,-25327000.0,ACAD,-87.6882,0.2825,2,3,1,9.0,10.0,9.0,Healthcare,9.0,9.0,8.0,False,False,,,-0.0546511627906976,1.0,1.0,1.0,2.0,1
2021-09-30,-17064000.0,ACAD,-193.0383,0.2658,1,4,2,9.0,10.0,9.0,Healthcare,8.0,10.0,8.0,False,False,,,-0.3189831898318984,1.0,1.0,1.0,1.0,1
2021-12-31,-23120000.0,ACAD,-86.9205,0.2944,1,2,1,9.0,10.0,9.0,Healthcare,9.0,9.0,8.0,False,False,,,0.4051776038531006,1.0,1.0,1.0,5.0,1
2022-03-31,-76329000.0,ACAD,-33.6268,0.4035,4,1,1,10.0,9.0,9.0,Healthcare,10.0,8.0,8.0,False,False,,,0.0377035132819194,1.0,1.0,1.0,3.0,1
2020-08-31,-15038000.0,ACCD,-81.044,0.3892,3,3,3,9.0,10.0,9.0,Healthcare,8.0,9.0,8.0,False,False,,,,1.0,1.0,1.0,,
2020-11-30,-12273000.0,ACCD,-156.6459,0.204,2,4,4,9.0,10.0,10.0,Healthcare,8.0,10.0,9.0,False,False,,,0.5444808092829514,1.0,1.0,1.0,5.0,1
2021-02-28,10396000.0,ACCD,-879.9752,0.2166,1,4,4,8.0,10.0,10.0,Healthcare,7.0,10.0,9.0,False,False,,,-0.0930456559429782,2.0,1.0,1.0,2.0,1
2021-05-31,-27614000.0,ACCD,-74.3679,1.0395,4,2,1,9.0,10.0,7.0,Healthcare,9.0,9.0,5.0,False,False,,,,1.0,1.0,2.0,,
2021-08-31,-11030000.0,ACCD,-46.4789,0.731,2,1,1,9.0,9.0,8.0,Healthcare,8.0,9.0,6.0,False,False,,,,1.0,1.0,2.0,,
2021-11-30,-21422000.0,ACCD,42.1347,0.6018,4,1,2,9.0,7.0,8.0,Healthcare,9.0,6.0,7.0,False,False,,,-0.4582102152807091,1.0,2.0,2.0,1.0,1
2022-02-28,-2284000.0,ACCD,-63.6574,0.5021,1,2,2,9.0,10.0,9.0,Healthcare,7.0,9.0,7.0,False,False,,,-0.2995714842228282,1.0,1.0,1.0,1.0,1
2020-12-31,-564933.0,ACIC,-2730.9523,0.0258,4,4,1,9.0,10.0,10.0,Financial Services,9.0,10.0,10.0,False,False,,,,1.0,1.0,1.0,,
2021-03-31,-551940.0,ACIC,-17.5514,-11.2825,2,2,2,9.0,9.0,10.0,Financial Services,9.0,10.0,10.0,False,False,,,,1.0,1.0,1.0,,
2021-06-30,-475833.0,ACIC,-11.4509,-12.0165,1,1,4,9.0,9.0,10.0,Financial Services,9.0,10.0,10.0,False,False,,,,1.0,1.0,1.0,,
2019-03-31,42427000.0,ACIW,3452.163,1.0474,3,1,4,8.0,1.0,7.0,Technology,7.0,1.0,6.0,False,False,,,,2.0,5.0,2.0,,
2019-06-30,14438000.0,ACIW,166.2393,2.278,4,1,1,8.0,1.0,4.0,Technology,8.0,2.0,3.0,False,False,,,,2.0,5.0,4.0,,
2019-09-30,32073000.0,ACIW,52.7309,2.1548,4,3,1,8.0,5.0,4.0,Technology,7.0,6.0,3.0,False,False,,,-0.0976382488479262,2.0,3.0,4.0,2.0,2
2019-12-31,48711000.0,ACIW,38.2193,1.8829,2,4,1,7.0,7.0,4.0,Technology,7.0,8.0,3.0,False,False,,,0.2093839770188318,2.0,2.0,4.0,5.0,3
2020-03-31,57500000.0,ACIW,210.6688,1.9124,2,1,1,7.0,1.0,4.0,Technology,6.0,2.0,3.0,False,False,,,-0.3626286619160729,2.0,5.0,4.0,1.0,2
2020-06-30,68029000.0,ACIW,57.7272,1.8766,1,3,2,7.0,5.0,4.0,Technology,6.0,6.0,3.0,False,False,,,0.1175983436853002,2.0,3.0,4.0,4.0,3
2020-09-30,66529000.0,ACIW,54.9672,1.7897,2,3,2,7.0,5.0,4.0,Technology,6.0,6.0,3.0,False,False,,,-0.0318636532048906,2.0,3.0,4.0,2.0,2
2020-12-31,144244000.0,ACIW,37.0372,1.807,1,4,2,6.0,7.0,4.0,Technology,5.0,8.0,3.0,False,False,,,0.4707233065442021,3.0,2.0,4.0,5.0,4
2021-03-31,70123000.0,ACIW,133.0785,1.6385,1,1,3,7.0,2.0,5.0,Technology,6.0,3.0,4.0,False,False,,,-0.009888108248764,2.0,5.0,3.0,2.0,2
2021-06-30,38093000.0,ACIW,96.68,1.6941,3,2,3,8.0,2.0,5.0,Technology,7.0,4.0,4.0,False,False,,,-0.0239159001314059,2.0,5.0,3.0,2.0,2
2021-09-30,39682000.0,ACIW,69.8567,1.6636,3,2,3,8.0,4.0,5.0,Technology,7.0,5.0,4.0,False,False,,,-0.1725901992460958,2.0,4.0,3.0,1.0,1
2021-12-31,72575000.0,ACIW,25.1131,1.5376,1,4,4,7.0,8.0,5.0,Technology,6.0,8.0,4.0,False,False,,,0.1291897168890336,2.0,2.0,3.0,4.0,2
2022-03-31,28874000.0,ACIW,69.2143,1.6215,4,2,4,8.0,4.0,5.0,Technology,7.0,5.0,4.0,False,False,,,-0.0925072046109511,2.0,4.0,3.0,2.0,2
2019-03-31,-12349000.0,ACLS,53.4885,0.3028,4,1,3,9.0,5.0,9.0,Technology,10.0,6.0,9.0,False,False,,,,1.0,3.0,1.0,,
2019-06-30,-7977000.0,ACLS,79.3601,0.2753,4,1,4,9.0,3.0,9.0,Technology,10.0,4.0,9.0,False,False,,,,1.0,4.0,1.0,,
2019-09-30,19981000.0,ACLS,108.4521,0.3007,2,1,3,8.0,2.0,9.0,Technology,8.0,3.0,9.0,False,False,,,0.1068652849740933,2.0,5.0,1.0,4.0,2
2019-12-31,-13249000.0,ACLS,39.5699,0.3068,4,3,2,9.0,7.0,9.0,Technology,10.0,8.0,9.0,False,False,,,0.4101813926272675,1.0,2.0,1.0,5.0,1
2020-03-31,39677000.0,ACLS,26.853,0.317,1,4,2,8.0,8.0,9.0,Technology,7.0,8.0,9.0,False,False,,,-0.2402489626556017,2.0,2.0,1.0,1.0,1
2020-06-30,16898000.0,ACLS,37.8837,0.3225,3,3,2,8.0,7.0,9.0,Technology,8.0,8.0,9.0,False,False,,,0.5210267613326053,2.0,2.0,1.0,5.0,1
2020-09-30,19092000.0,ACLS,30.1771,0.2822,2,4,4,8.0,8.0,9.0,Technology,8.0,8.0,9.0,False,False,,,-0.2100538599640934,2.0,2.0,1.0,1.0,1
2020-12-31,-5964000.0,ACLS,42.156,0.297,3,3,3,9.0,7.0,9.0,Technology,10.0,7.0,9.0,False,False,,,0.3236363636363636,1.0,2.0,1.0,5.0,1
2021-03-31,15098000.0,ACLS,56.0713,0.2904,3,1,4,8.0,5.0,9.0,Technology,8.0,6.0,9.0,False,False,,,0.4110576923076924,2.0,3.0,1.0,5.0,2
2021-06-30,30823000.0,ACLS,44.5207,0.3371,1,2,1,8.0,6.0,9.0,Technology,7.0,7.0,9.0,False,False,,,-0.0163056704794354,2.0,3.0,1.0,2.0,1
2021-09-30,66160000.0,ACLS,35.4952,0.3895,1,4,1,7.0,7.0,9.0,Technology,6.0,8.0,9.0,False,False,,,0.1635329045027214,2.0,2.0,1.0,4.0,1
2021-12-31,38109000.0,ACLS,45.284,0.3976,1,2,1,8.0,6.0,9.0,Technology,7.0,7.0,9.0,False,False,,,0.5853710397618541,2.0,3.0,1.0,5.0,2
2022-03-31,25770000.0,ACLS,44.9963,0.3986,2,2,1,8.0,6.0,9.0,Technology,7.0,7.0,9.0,False,False,,,0.0130096566523604,2.0,3.0,1.0,3.0,1
2019-02-28,1359650000.0,ACN,62.2148,1.0537,4,3,4,2.0,5.0,7.0,Technology,1.0,6.0,6.0,True,False,2.0,,,5.0,3.0,2.0,,
2019-05-31,2123542000.0,ACN,56.9263,1.0496,2,4,4,1.0,5.0,7.0,Technology,1.0,6.0,6.0,True,False,2.0,,,5.0,3.0,2.0,,
2019-08-31,2116253000.0,ACN,66.9941,1.0674,3,2,4,1.0,4.0,6.0,Technology,1.0,5.0,6.0,True,False,2.0,,,5.0,4.0,3.0,,
2019-11-30,786911000.0,ACN,57.3533,1.1584,4,4,1,3.0,5.0,6.0,Technology,2.0,6.0,5.0,True,False,4.0,,0.0150880557097442,4.0,3.0,3.0,3.0,3
2020-02-29,1530641000.0,ACN,58.2106,1.1362,3,4,2,2.0,5.0,6.0,Technology,1.0,6.0,5.0,True,False,2.0,,-0.1022569099224497,5.0,3.0,3.0,2.0,3
2020-05-31,2741466000.0,ACN,60.0437,1.1598,1,3,1,1.0,5.0,6.0,Technology,1.0,6.0,5.0,True,False,1.0,,0.1261974638684312,5.0,3.0,3.0,4.0,4
2020-08-31,3156134000.0,ACN,65.1304,1.1517,1,2,2,1.0,4.0,6.0,Technology,1.0,5.0,5.0,True,False,1.0,,0.1797128527878848,5.0,4.0,3.0,4.0,5
2020-11-30,1602845000.0,ACN,62.5785,1.1081,3,3,3,2.0,5.0,6.0,Technology,1.0,5.0,5.0,True,False,2.0,,0.0381778018588754,5.0,3.0,3.0,3.0,4
2021-02-28,2534721000.0,ACN,71.7662,1.1548,1,1,1,1.0,4.0,6.0,Technology,1.0,5.0,5.0,True,False,1.0,,0.0364125416516119,5.0,4.0,3.0,3.0,4
2021-05-31,2401150000.0,ACN,66.5695,1.1493,2,2,2,1.0,4.0,6.0,Technology,1.0,5.0,5.0,True,False,2.0,,,5.0,4.0,3.0,,
2021-08-31,2436432000.0,ACN,87.0511,1.1817,1,1,1,1.0,3.0,6.0,Technology,1.0,4.0,5.0,True,False,2.0,,,5.0,4.0,3.0,,
2021-11-30,530871000.0,ACN,77.4596,1.1171,4,1,3,3.0,3.0,6.0,Technology,2.0,4.0,5.0,True,False,5.0,,0.0619206085096267,4.0,4.0,3.0,3.0,4
2022-02-28,2155493000.0,ACN,77.2902,1.1265,2,1,3,1.0,3.0,6.0,Technology,1.0,4.0,5.0,True,False,2.0,,-0.1157806379406827,5.0,4.0,3.0,1.0,3
2019-05-31,1109328000.0,ADBE,149.5318,0.9801,4,2,1,2.0,1.0,7.0,Technology,2.0,2.0,6.0,True,True,3.0,4.0,,5.0,5.0,2.0,,
2019-08-30,922638000.0,ADBE,136.7961,0.958,4,3,2,2.0,2.0,7.0,Technology,2.0,2.0,6.0,True,True,3.0,4.0,,5.0,5.0,2.0,,
2019-11-29,1376399000.0,ADBE,117.5582,0.9717,3,4,1,2.0,2.0,7.0,Technology,1.0,3.0,6.0,True,True,2.0,3.0,0.0879406699237284,5.0,5.0,2.0,4.0,5
2020-02-28,1325000000.0,ADBE,147.2428,1.0271,3,3,1,2.0,1.0,7.0,Technology,1.0,2.0,6.0,True,True,3.0,3.0,0.1149807773075308,5.0,5.0,2.0,4.0,5
2020-05-29,1184000000.0,ADBE,154.2826,0.9854,4,2,1,2.0,1.0,7.0,Technology,2.0,2.0,6.0,True,True,3.0,4.0,0.1201900788131664,5.0,5.0,2.0,4.0,5
2020-08-28,1436000000.0,ADBE,194.5662,0.9136,2,1,2,2.0,1.0,7.0,Technology,1.0,2.0,6.0,True,True,2.0,3.0,0.3358510087946198,5.0,5.0,2.0,5.0,5
2020-11-27,1782000000.0,ADBE,161.7591,0.8308,1,1,4,2.0,1.0,7.0,Technology,1.0,2.0,6.0,True,True,2.0,3.0,-0.0763108976841454,5.0,5.0,2.0,2.0,4
2021-03-05,1772000000.0,ADBE,128.0365,0.8445,2,3,3,2.0,2.0,7.0,Technology,1.0,3.0,6.0,True,True,2.0,3.0,-0.0758862126071735,5.0,5.0,2.0,2.0,4
2021-06-04,1988000000.0,ADBE,150.245,0.8468,1,2,3,1.0,1.0,7.0,Technology,1.0,2.0,6.0,True,True,2.0,3.0,0.1444320940044915,5.0,5.0,2.0,4.0,5
2021-09-03,1404000000.0,ADBE,194.1547,0.8138,3,1,4,2.0,1.0,7.0,Technology,1.0,2.0,7.0,True,True,2.0,3.0,0.3212884043607533,5.0,5.0,2.0,5.0,5
2021-12-03,2066000000.0,ADBE,173.0143,0.841,1,1,4,1.0,1.0,7.0,Technology,1.0,2.0,6.0,True,True,2.0,3.0,-0.0750986363431795,5.0,5.0,2.0,2.0,4
2022-03-04,1769000000.0,ADBE,120.9549,0.8857,2,4,2,2.0,2.0,7.0,Technology,1.0,3.0,6.0,True,True,2.0,3.0,-0.266653690817965,5.0,5.0,2.0,1.0,3
2022-06-03,2040000000.0,ADBE,117.5755,0.8824,1,4,3,1.0,2.0,7.0,Technology,1.0,3.0,6.0,True,True,2.0,3.0,-0.0494769203547652,5.0,5.0,2.0,2.0,4
2019-05-04,670882000.0,ADI,45.3108,0.8545,2,4,1,3.0,6.0,7.0,Technology,2.0,7.0,6.0,True,True,4.0,5.0,,4.0,3.0,2.0,,
2019-08-03,552547000.0,ADI,71.4811,0.8292,3,4,1,3.0,4.0,7.0,Technology,2.0,5.0,6.0,True,True,5.0,6.0,,4.0,4.0,2.0,,
2019-11-02,657904000.0,ADI,83.1363,0.827,2,2,2,3.0,3.0,7.0,Technology,2.0,4.0,6.0,True,True,4.0,5.0,-0.0293752218672346,4.0,4.0,2.0,2.0,2
2020-02-01,349648000.0,ADI,118.6717,0.8287,4,1,2,4.0,2.0,7.0,Technology,3.0,3.0,6.0,True,True,6.0,7.0,0.0034744445460363,4.0,5.0,2.0,3.0,4
2020-05-02,429041000.0,ADI,78.358,0.842,4,3,1,4.0,3.0,7.0,Technology,3.0,4.0,6.0,True,True,5.0,6.0,-0.0556719817767653,4.0,4.0,2.0,2.0,2
2020-08-01,557200000.0,ADI,75.5285,0.834,3,3,1,3.0,4.0,7.0,Technology,2.0,4.0,6.0,True,True,5.0,6.0,0.1081628714781936,4.0,4.0,2.0,4.0,4
2020-10-31,672598000.0,ADI,71.6347,0.7894,2,3,2,3.0,4.0,8.0,Technology,2.0,5.0,7.0,True,True,4.0,5.0,0.0320417936438833,4.0,4.0,2.0,3.0,3
2021-01-30,427941000.0,ADI,85.9625,0.7737,4,1,3,4.0,3.0,8.0,Technology,3.0,4.0,7.0,True,True,5.0,6.0,0.2429764616552772,4.0,4.0,2.0,5.0,4
2021-05-01,736362000.0,ADI,84.1191,0.7743,1,2,3,3.0,3.0,8.0,Technology,2.0,4.0,7.0,True,True,4.0,5.0,0.0395710310188012,4.0,4.0,2.0,3.0,3
2021-07-31,630042000.0,ADI,80.3837,0.7646,3,2,3,3.0,3.0,8.0,Technology,2.0,4.0,7.0,True,True,4.0,5.0,0.0931052494123791,4.0,4.0,2.0,4.0,4
2021-10-30,940724000.0,ADI,235.0186,0.3772,1,1,4,2.0,1.0,9.0,Technology,2.0,2.0,9.0,True,True,3.0,4.0,0.0362561223270817,5.0,5.0,1.0,3.0,4
2022-01-29,856413000.0,ADI,92.8672,0.3684,1,1,4,2.0,3.0,9.0,Technology,2.0,4.0,9.0,True,True,3.0,5.0,-0.0856533517782005,5.0,4.0,1.0,2.0,2
2022-04-30,1221807000.0,ADI,56.5878,0.3693,1,4,4,2.0,5.0,9.0,Technology,2.0,6.0,9.0,True,True,3.0,4.0,-0.0267919056924919,5.0,3.0,1.0,2.0,2
2019-03-31,-2035000000.0,ADM,49.7861,1.2829,4,1,4,10.0,6.0,6.0,Consumer Defensive,10.0,7.0,7.0,True,False,10.0,,,1.0,3.0,3.0,,
2019-06-30,-678000000.0,ADM,50.8822,1.247,2,1,4,10.0,6.0,6.0,Consumer Defensive,10.0,6.0,7.0,True,False,10.0,,,1.0,3.0,3.0,,
2019-09-30,-926000000.0,ADM,36.82,1.2139,3,3,4,10.0,7.0,6.0,Consumer Defensive,10.0,8.0,7.0,True,False,10.0,,-0.0079710144927535,1.0,2.0,3.0,2.0,1
2019-12-31,-1813000000.0,ADM,40.2136,1.2897,4,2,3,10.0,7.0,6.0,Consumer Defensive,10.0,8.0,7.0,True,False,10.0,,0.1285609934258583,1.0,2.0,3.0,4.0,1
2020-03-31,-655000000.0,ADM,39.135,1.5523,2,3,1,10.0,7.0,5.0,Consumer Defensive,10.0,8.0,6.0,True,False,10.0,,-0.2409924487594391,1.0,2.0,3.0,1.0,1
2020-06-30,219000000.0,ADM,34.7647,1.2974,2,4,3,5.0,7.0,6.0,Consumer Defensive,7.0,8.0,7.0,True,False,7.0,,0.1341671404206935,3.0,2.0,3.0,4.0,2
2020-09-30,-1080000000.0,ADM,61.9822,1.3174,3,1,3,10.0,5.0,6.0,Consumer Defensive,10.0,5.0,7.0,True,False,10.0,,0.1651629072681705,1.0,3.0,3.0,4.0,2
2020-12-31,-870000000.0,ADM,35.9691,1.4849,3,4,1,10.0,7.0,5.0,Consumer Defensive,10.0,8.0,6.0,True,False,10.0,,0.0843192084319207,1.0,2.0,3.0,4.0,1
2021-03-31,298000000.0,ADM,37.596,1.4691,1,3,2,5.0,7.0,5.0,Consumer Defensive,6.0,8.0,6.0,True,False,7.0,,0.1307280301527475,3.0,2.0,3.0,4.0,2
2021-06-30,2709000000.0,ADM,39.5265,1.3602,1,2,2,1.0,7.0,5.0,Consumer Defensive,2.0,8.0,7.0,True,False,1.0,,0.0631578947368421,5.0,2.0,3.0,3.0,3
2021-09-30,2846000000.0,ADM,44.7837,1.3796,1,1,2,1.0,6.0,5.0,Consumer Defensive,2.0,7.0,7.0,True,False,1.0,,-0.0097359735973597,5.0,3.0,3.0,2.0,3
2021-12-31,742000000.0,ADM,35.7056,1.4846,1,4,1,3.0,7.0,5.0,Consumer Defensive,4.0,8.0,6.0,True,False,4.0,,0.1263122812864523,4.0,2.0,3.0,4.0,3
2022-03-31,-1206000000.0,ADM,39.8131,1.722,4,2,1,10.0,7.0,5.0,Consumer Defensive,10.0,8.0,6.0,True,False,10.0,,0.3354046456576416,1.0,2.0,3.0,5.0,2
2019-03-31,1024500000.0,ADP,63.5813,8.1869,1,4,2,2.0,4.0,1.0,Industrials,2.0,4.0,1.0,True,True,3.0,4.0,,5.0,4.0,5.0,,
2019-06-30,732300000.0,ADP,93.3089,6.7571,2,1,3,3.0,3.0,1.0,Industrials,2.0,2.0,1.0,True,True,4.0,5.0,,4.0,4.0,5.0,,
2019-09-30,432800000.0,ADP,83.0219,6.0354,4,2,4,4.0,3.0,2.0,Industrials,3.0,3.0,1.0,True,True,5.0,6.0,-0.0298695835086243,4.0,4.0,5.0,2.0,4
2019-12-31,698100000.0,ADP,75.2259,8.1454,3,3,2,3.0,4.0,1.0,Industrials,2.0,3.0,1.0,True,True,4.0,5.0,0.0562507743774006,4.0,4.0,5.0,3.0,5
2020-03-31,1118700000.0,ADP,48.5271,6.9013,1,4,3,2.0,6.0,1.0,Industrials,1.0,7.0,1.0,True,True,3.0,4.0,-0.198357771260997,5.0,3.0,5.0,1.0,4
2020-06-30,776600000.0,ADP,95.8338,5.8088,2,1,4,3.0,2.0,2.0,Industrials,2.0,2.0,1.0,True,True,4.0,5.0,0.0893327480245828,4.0,5.0,5.0,4.0,5
2020-09-30,481900000.0,ADP,66.3777,6.2974,4,4,4,4.0,4.0,1.0,Industrials,3.0,4.0,1.0,True,True,5.0,6.0,-0.0631338572100206,4.0,4.0,5.0,2.0,4
2020-12-31,706400000.0,ADP,78.1516,7.3603,3,2,3,3.0,3.0,1.0,Industrials,2.0,3.0,1.0,True,True,4.0,5.0,0.2631729873109182,4.0,4.0,5.0,5.0,5
2021-03-31,1252200000.0,ADP,66.8939,8.5891,1,3,1,2.0,4.0,1.0,Industrials,1.0,4.0,1.0,True,True,3.0,4.0,0.0696367763904654,5.0,4.0,5.0,3.0,5
2021-06-30,652800000.0,ADP,101.0139,7.6017,3,1,2,3.0,2.0,1.0,Industrials,2.0,2.0,1.0,True,True,4.0,5.0,0.0538547248899029,4.0,5.0,5.0,3.0,5
2021-09-30,121900000.0,ADP,82.05,10.2111,4,2,1,6.0,3.0,1.0,Industrials,6.0,3.0,1.0,True,True,9.0,9.0,0.0065451616151444,3.0,4.0,5.0,3.0,4
2021-12-31,1093700000.0,ADP,99.6388,10.7044,1,1,1,2.0,2.0,1.0,Industrials,2.0,2.0,1.0,True,True,3.0,4.0,0.2333933573429373,5.0,5.0,5.0,5.0,5
2022-03-31,971000000.0,ADP,72.4084,16.1881,2,3,1,2.0,4.0,1.0,Industrials,2.0,3.0,1.0,True,True,3.0,4.0,-0.0772163192473031,5.0,4.0,5.0,2.0,5
2019-06-30,-15970000.0,ADPT,-35.1036,-3.1148,1,1,4,9.0,9.0,10.0,Healthcare,8.0,8.0,10.0,False,False,,,,1.0,1.0,1.0,,
2019-09-30,-30138000.0,ADPT,-316.7735,0.5657,1,4,2,10.0,10.0,8.0,Healthcare,9.0,10.0,7.0,False,False,,,-0.229426433915212,1.0,1.0,2.0,1.0,1
2019-12-31,-26791000.0,ADPT,-195.5862,0.5976,1,4,1,9.0,10.0,8.0,Healthcare,9.0,10.0,7.0,False,False,,,-0.0317152103559869,1.0,1.0,2.0,2.0,1
2020-03-31,-31606000.0,ADPT,-110.6197,0.5862,2,2,1,10.0,10.0,8.0,Healthcare,9.0,9.0,7.0,False,False,,,-0.071524064171123,1.0,1.0,2.0,2.0,1
